OC.A	I/aa	Marque of the complément (devant the pronoms et noms propres)	Marque du complément (devant les pronoms et noms propres)
PN.SINU-SINU	Hinuhinu	Lisse, luisant. Bright, glossy, glistering (Dvs).	(Lmt)
MP.SIPA.2	Hipa	Oblique, penché (qui s'écarte more or less of the position verticale)	Oblique, penché (qui s'écarte plus ou moins de la position verticale)
MP.SISI.2	Hihi	A small shell fish	A small shell fish
CE.SISI.4	Hihi	Rayon, rayonnement, rayonner	(Lmt)
CE.SIWA.2	Hiva	Black (in chants). ??	(???)
OC.SIWILI	Vini	Perruche of Tahiti (Vini peruviana); petits oiseaux of différentes espèces, importés to Tahiti, dont (Estrilda astrild)	Perruche de Tahiti (Vini peruviana); petits oiseaux de différentes espèces, importés à Tahiti, dont (Estrilda astrild)
CE.SOO-.1	Hoo	Donner (hoo mai, hoo atu)	(Lmt)
CE.SOO-.1	Ho/mai ~ /ho/atu	Give	(Lmt)
CP.SOA	Hoa	Ami; be ami	Ami; être ami
EP.SOATA.3	Hooata	Moon on third night (Stn)	Moon on third night (Stn)
EP.SOATA.3	Hoata	The name of a night of the Tahitian moon or month. Second night of the moon (Aud).	(Dvs)
PN.SOGI	Hoʔi	Flairer, toucher with the nez	Flairer, toucher avec le nez
PN.SOI.1	Hoi	Bitter yam (Dioscorea bulbifera)	(Whr)
PN.TAA.1C	Ta	To write; the instrument used for marking the skin	(Dvs)
OC.SOKA.1	Hoa	A stick used for carrying things on the shoulderUncertain Semantic Connection	A stick used for carrying things on the shoulderUncertain Semantic Connection
NP.SOKO.2	Hoʔo	Prix, valeur, vendre or acheter (the sense of l'échange étant éventuellement précisé par mai or atu)	Prix, valeur, vendre ou acheter (les sense de l'échange étant éventuellement précisé par mai ou atu)
CE.SORA	Hora	Plant used pour empoisonner the fish, pécher the fish to l'aide of the hora (Tephrosia purpurea)	Plante utilisée pour empoisonner le poisson, pécher le poisson à l'aide du hora (Tephrosia purpurea)
OC.SOLO.1	Horo	Glissement de terrain	(Lmt)
PN.SOLO.3	Horo	"Courir; partir, se sauver; [also ""run"" of seasonal fish]"	(Lmt)
CE.HOROEKA	Oroea, toroea	The name of a tree	The name of a tree
PN.SOLO-GA	Hooroʔa	Don, généreux; give; prêterUncertain Semantic Connection	Don, généreux; donner; prêterUncertain Semantic Connection
PN.SOLO-QI.*	Horoi	Laver, nettoyer; mouchoir	(Lmt)
CE.SORU	Horu/horu	Etre troublé (en parlant of l'esprit)	Etre troublé (en parlant de l'esprit)
TA.SONI.B	Ho/honi	Mordre	(Lmt)
TA.SONI.B	Honi/honi	Mordiller, grignoter	(Lmt)
EP.SOPE.2	Hope	Etre fini. The tail of a bird, the hair of a man tied behind; to be finished, ended, concluded (Dvs).	Etre fini. The tail of a bird, the hair of a man tied behind; to be finished, ended, concluded (Dvs).
CE.SOPII	Hopiʔi	ÉpilepsiePhonologically Irregular	ÉpilepsiePhonologically Irregular
CE.SOPII	Hopii/pii	To be cramped as the foot or arm; to be struck motionless by sudden fear	(Dvs)
OC.SOPU.2	Hopu, hapu	Plonger; se baigner; se doucher	(Lmt)
FJ.SOSAQA	Hoiha	An exclamation of contempt of some order given	(Lmt)
NP.SUU.2	Huu	Pet, péter	Pet, péter
EP.SUAKI.*	Huaʔi	Découvrir the four polynésien; révéler	Découvrir le four polynésien; révéler
NP.SUE.1	Hue/hue	Fish-globe, name of poissons of the famille of the Tetraodontidae. Arothron and Canthigaster spp. (Bct).	Poisson-globe, nom de poissons de la famille des Tetraodontidae. Arothron and Canthigaster spp. (Bct).
MP.SUKI.A	Hui	To pierce, lance, or prick	(Dvs)
FJ.SULU.1B	Huru/i	To make the skirts of a garment to hang down	(Dvs)
NP.SUME	Hume	To put the strip of cloth called maro about the loins, and between the legs	(Dvs)
NP.SUU-PEQE.*	Huupee	Morve, morveux	(Lmt)
TA.SUU-WARE.*	Huare	Salive	(Lmt)
EO.TAA.1A	Ta	To strike; also to write	(Dvs)
PN.TAA.1C	Ta/tatau	A person that marks the skin; also, the operation of marking the skin	(Dvs)
PN.TAA.2	Ta	The stalk of the banana that supports the fruit	(Dvs)
EC.TAA.4A	Taa	To make the meshes of a net	(Dvs)
PN.TAE.1	Tae	Arriver, atteindre	(Lmt)
PN.TAE.1	Taaeʔa	Etre atteint	(Lmt)
OC.TAAEQA	Taaea	Poisson (Lutjanus gibbus)	(Lmt)
TA.TAEAKE	Taeae	A brother, cousin, any near relation	(Dvs)
TA.TAEAKE	Taeaʔe	Cousin or frère d'une personne of the sexe masculin; cousine or soeur d'une personne of the sexe féminin	Cousin ou frère d'une personne du sexe masculin; cousine ou soeur d'une personne du sexe féminin
EO.TAFA.1A	Taha	Côté	Côté
EO.TAFAA	Taha	A cocoanut bottle	(Dvs)
PN.TA-FAGA.A	Tahaa	Naked, without clothes or covering	(Dvs)
PN.TA-FAGA.A	(Vai)tahaʔa	Rester nu	(Lmt)
NP.TAFA-TAI	Tahatai	Bord de mer	(Lmt)
OC.TAFE	Tahe	Couler pour un liquide, fondre	Couler pour un liquide, fondre
EO.TAFI	Tahi/tahi	Epousseter. To brush by striking with the hand; to weed, to wipe off (Dvs).	(Lmt)
TA.TAFIFI.	Taafifi	Lianes (Morinda forsteri), (Jasmium didymum), (Alyxia scandens)	(Lmt)
CE.TAAFIRI.*	Taahiri	Éventail, éventer, épousseter	Éventail, éventer, épousseter
CE.TAFITI.1	Tahiti	The name of the largest island in the Georgian groupe...	(Dvs)
PN.TAA-FITI.A	Taahiti	Franchir; be excédé	Franchir; être excédé
CE.TAFITO.B	Tahito	Ancien. Old, decayed; formerly, anciently (Dvs).	(Lmt)
FJ.TAFU.A	Tahu	Allumer le feu	(Lmt)
EP.TAFUQA	Tahua	Plancher (tahua fare), étage, pont of bateau (tahua pahii); champ (of bataille), terrain (of football, d'aviation)	Plancher (tahua fare), étage, pont de bateau (tahua pahii); champ (de bataille), terrain (de football, d'aviation)
EC.TAAFUFU.*	Taahuhu	Faîtage of house	Faîtage de maison
TA.TAFUGA.1*	Tahuʔa	Guérisseur	Guérisseur
TA.TAFUGA.1*	Tahua	An artificer, a mechanic	An artificer, a mechanic
PN.TA-FULI	Tahuri	Etre renversé, be chaviré	Etre renversé, être chaviré
NP.TAA-FUNA.2	Taahuna	Cacher	(Lmt)
CE.TAHUTI	Tahuti	Périssable, corruptible, corrompu; pourrir; pourriture	Périssable, corruptible, corrompu; pourrir; pourriture
TA.TAGA.2	Taʔa	Menton, mâchoire	Menton, mâchoire
PN.TAGALOA.A	Taʔaroa	The patron of fishermen. The big dieu of the Maoris; en général the créateur (Jsn).	The patron of fishermen. Le grand dieu des Maoris; en général le créateur (Jsn).
PN.TAGALOA.A	Taaroa	The great god of the Polynesians in general, he was said to be the father of the gods, and creator of all things, yet was scarcely reckoned an object of worship	(Dvs)
CE.TAGAROA	Taʔaroa-tahi	Twenty-fourth night of the moon	(Hry)
MP.TAGATA	Taʔata	Personne, be humain	Personne, être humain
PN.TAGA-TAGA	Taʔataʔa	Etre prêt to se détacher (dent, vis...); avoir of the jeu	Etre prêt à se détacher (dent, vis...); avoir du jeu
PN.TAGAQU	Toʔau	Fish of the famille of the Lutjanidae (Lutjanus vaigensis)Phonologically Irregular	Poisson de la famille des Lutjanidae (Lutjanus vaigensis)Phonologically Irregular
AN.TAGI.A	Taʔi	Pleurs, pleurer	(Lmt)
MP.TAHI.1	Tai	Mer, water of mer (peu usité); locatif: direction of the mer (i tai); celle of the lagon si on est to terre, celle of the haute mer si on est on the récif	Mer, eau de mer (peu usité); locatif: direction de la mer (i tai); celle du lagon si on est à terre, celle de la haute mer si on est sur le récif
NP.TAI-QAO	Taiao	The dawn or day-break	(Dvs)
NP.TAIKI.*	Taii	Hard, solid, of good age, as timber	(Dvs)
EC.TAI-MAFA.*	Taimaha, tei(m)aha	Lourd	(Lmt)
CE.TAINOKA	Tainoʔa	Esp. plant (Cassytha filiformis)	Esp. plante (Cassytha filiformis)
OC.TAAIWA	Taaiva/iva	Black spot snapper (Lutjanus monostigmus). Fish of the famille of the Lutjanidae (Lutjanus monostigmus) (Lmt).	Black spot snapper (Lutjanus monostigmus). Poisson de la famille des Lutjanidae (Lutjanus monostigmus) (Lmt).
OC.TAKA.1A	Taʔa	Dégringoler, débouler, rouler on une pente	Dégringoler, débouler, rouler sur une pente
PN.TAKA.1B	Taʔa	To be single or separate, as unmarried persons	(Dvs)
NP.TAKA.1D	Taʔa	Séparé, détaché, mis of côté; déboité (articulation)	Séparé, détaché, mis de côté; déboité (articulation)
NP.TAKA.2A	Taʔahi	Poser the pied, écraser with the pied, give un coup of pied chassé. To tread with the foot (Dvs).	Poser le pied, écraser avec le pied, donner un coup de pied chassé. To tread with the foot (Dvs).
NP.TAKA-FULI	Taʔahuri	Etre renversé; se renverser, chavirer	Etre renversé; se renverser, chavirer
CE.TAKA-AANINI	Taʔanini	Etre étourdi (after un coup)	Etre étourdi (après un coup)
FJ.TAKAPE	Taʔape	Fish of the famlle of the Lutjanidae (Lutjanus kasmira)	Poisson de la famlle des Lutjanidae (Lutjanus kasmira)
SO.TAKA-WIRI	Taʔaviri	Se vautrer, se rouler par terre, se tourner in son lit	Se vautrer, se rouler par terre, se tourner dans son lit
FJ.TAKELE.A	Taʔere	Quille d'un bateau	(Lmt)
PN.TAAKELO	Taʔero	The planet Mercury Henry 1907)	(Jmr)
PN.TAAKELO	Taaʔero	Mercure (planète)	Mercure (planète)
PN.TAKI-.2	Taʔi	Un par un (ta'i tahi), deux par deux (ta'i piti)...	Un par un (ta'i tahi), deux par deux (ta'i piti)...
CE.TAA-KIRI	Taaʔiri	Fouetter, give une tape, frapper with un bâton, battre the tambour	Fouetter, donner une tape, frapper avec un bâton, battre le tambour
NP.TAKINI	Taini	The lower part of the belly	(Dvs)
CC.TAKO.2	Tao	A word, speech, or saying	A word, speech, or saying
TA.TA-KOKI	Taoi	To turn aside a thing, as the head of canoe when steeringUncertain Semantic Connection	(Dvs)
PN.TAKOTO	Taʔoto	Sommeil, dormir, etre couchee, se coucher	(Lmt)
PN.TAKU.1	Tau	To invocate, to address in prayer	(Dvs)
PN.TAKU.1	Ta/tau	To ask for, call out; to challenge	(Dvs)
CE.TAKU.2	Taʔu	Posessif: mon, ma, mes, without préciser the mode fort or weak of possession	Posessif: mon, ma, mes, sans préciser le mode fort ou faible de possession
PN.TAKULUA	Te fetiʔa taʔurua	The planète Vénus	La planète Vénus
PN.TAKULUA	Taʔurua	"Fête profane, réjouissances; Te ta'urua Tiurai, the fêtes ""of the Juillet"""	"Fête profane, réjouissances; Te ta'urua Tiurai, les fêtes ""du Juillet"""
PN.TAKULUA	Taʔurua-faupapa	Sirius (Henry 1907:101-104)	(Lmt)
PN.TAKULUA	Taʔurua-e-tupu-tainaniu	Canopus (Henry 1907:101-104)	(Lmt)
PN.TALA.1	Tara	Pointe, épine, dard d'insecte, ergots of coq, corne; piquant	Pointe, épine, dard d'insecte, ergots de coq, corne; piquant
FJ.TALA.3	Taratara	To untie, disentangle	(Dvs)
FJ.TALA.3	Taa/tara	Dénouer, déboulonner, enlever, ôter un vêtement; délivrer, libérer; expliquer	Dénouer, déboulonner, enlever, ôter un vêtement; délivrer, libérer; expliquer
PN.TALA.4	Tara-papa	Sterne huppée (Thalassius bergii)	Sterne huppée (Thalassius bergii)
PN.TARA	Tara	The corner or end of a house	(Dvs)
OC.TALAI	Tarai	Tailler the wood or the pierre	Tailler le bois ou la pierre
TA.TARAIRE	Toroire	The name of a pod-bearing treePhonologically Irregular	(Dvs)
EP.TAARARO	Taararo	Entremetteur; agir like tel	Entremetteur; agir comme tel
PN.TALA-MEA	Taramea	Esp. star of mer to piquants (Acanthaster echinites)	Esp. étoile de mer à piquants (Acanthaster echinites)
PN.TALA-QA-MOA	Tataraamoa	Plante (Caeselpinia bonduc)	(Lmt)
PN.TALAAO	Tarao	Mérou, famille of the Serranidae (Epinephelus merra) . (Epinephelus spp.)	Mérou, famille des Serranidae (Epinephelus merra) . (Epinephelus spp.)
FJ.TALASEA	Tarahea	Odious, obnoxious; to be in a forlorn condition; lean, meagre, as children; unsightlyUncertain Semantic Connection	(Lmt)
NP.TAALAWA	Tarava	To lie horizontally, be across a thing; a streak or strip, a chasm in a rock; athwart, transverseUncertain Semantic Connection	To lie horizontally, be across a thing; a streak or strip, a chasm in a rock; athwart, transverseUncertain Semantic Connection
NP.TAALAWA	Taarava	Etre en travers of quelque chose, s'étendre; be couché to plat dos or to plat ventreUncertain Semantic Connection	Etre en travers de quelque chose, s'étendre; être couché à plat dos ou à plat ventreUncertain Semantic Connection
PN.TALA-WAI.	Taravai	Liquid, diluted with water, thin as paste; to be discouraged by fear, the heart become weak as water	(Dvs)
PN.TALE	Tare	Crachat, mucus of the système respiratoire	Crachat, mucus du système respiratoire
CE.TAA-REFU	Tarehu	To becloud, or cause an illusion of vision	(Dvs)
TA.TAA-RERE	Taarere	Se balancer to the bout d'une corde or on une escarpolette	Se balancer au bout d'une corde ou sur une escarpolette
CC.TAA-REWA	Tarereva	Hollow of an overhanging rockProblematic	(Dvs)
FJ.TALI.4	Tari	Porter, apporter, emporter (en précisant to l'aide of mai or atu)	Porter, apporter, emporter (en précisant à l'aide de mai ou atu)
AN.TALIGA	Tariʔa	Oreille	(Lmt)
PN.TALITALI-QULI	Tiatia/uri	Rémora, famille of the Echeneidae (Echeneis naucrates)Phonologically Irregular	Rémora, famille des Echeneidae (Echeneis naucrates)Phonologically Irregular
AN.TALO.1	Taro	Plante (Colocasia esculenta). The root Arum esculentum, of which there are many varieties (Dvs).	(Lmt)
CP.TALO.2	Taro/taro	A short prayer addressed to the gods; to be saying a short prayer to the gods; an introductory address to a god	A short prayer addressed to the gods; to be saying a short prayer to the gods; an introductory address to a god
MP.TALU.1	Taru/aa	Chou caraïbe (Xanthosoma sagittifolium)Problematic	Chou caraïbe (Xanthosoma sagittifolium)Problematic
OC.TAMA.1A	Tama	Enfant (peu usité). A child, male or female (Dvs).	Enfant (peu usité). A child, male or female (Dvs).
TA.TAA-MAA	Tamâ	To wash, cleanse, purify	(Dvs)
TA.TAA-MAA	Taamaa	Nettoyer, laver	(Lmt)
PN.TAMA-QA-FINE	Tamaahine	Fille (équivalent of fils or of garçon), nièce	Fille (équivalent de fils ou de garçon), nièce
NP.TAMA-QITI	Tamaiti	Fils, neveu	(Lmt)
CE.TAAMAKA	Tamaʔa	Chaussures (Bible)	(Lmt)
PN.TAMAKI.1	Tamaʔi	Guerre, dispute; faire la guerre, se disputer, gronder	(Lmt)
PN.TAMA-RIKI.A	Tamariʔi	Enfants (pluriel)	(Lmt)
FJ.TAMOLE	Tamore	Plant (Polygonum imberbe, P.densiflorum)	Plante (Polygonum imberbe, P.densiflorum)
NP.TAMA-QA-LOA	Tamaaroa	Garçon	Garçon
OC.TAMANU	Taamanu	Tree appelé also `ati (Calophyllum inophyllum)	Arbre appelé aussi `ati (Calophyllum inophyllum)
TA.TAMATEA	Tamatea	Ninth night of the moon . name of trois nuits of the calendrier lunaire	Ninth night of the moon . Nom de trois nuits du calendrier lunaire
PN.TAA-MAU	Taamau	Fixer, serrer, installer, fermer the porte, persévérer	Fixer, serrer, installer, fermer la porte, persévérer
FJ.TAMOLE	Tamore mouʔa	Plant (Ochrosia parviflora, O. oppositifolia)	Plante (Ochrosia parviflora, O. oppositifolia)
TA.TAAMURE	Tamure	Tuamotu emperor (Lethrinus mahsena)	(Bgn)
CE.TANA.B	Tana	Possessif: son, sa, ses, without indication of the mode fort or weak of possession	Possessif: son, sa, ses, sans indication du mode fort ou faible de possession
PN.TANE	Tane	Mycose qui provoque of the taches blanches on the peau	Mycose qui provoque des taches blanches sur la peau
CE.TAANE	Tane	Twenty-seventh night of the moon (Stn)	(Aud)
AN.TAQANE	Taane	Mari; homme (par oppositin to vahine, femme); monsieur	Mari; homme (par oppositin à vahine, femme); monsieur
OC.TANIFA	Tania	Monstre marin légendairePhonologically Irregular	Monstre marin légendairePhonologically Irregular
CE.TANO.1	Tano	Exact, précis, juste; fall juste, convenir, well fall; be pointé towards the but (arme...); faire mouche	Exact, précis, juste; tomber juste, convenir, bien tomber; être pointé vers le but (arme...); faire mouche
AN.TANU	Tanu	Enterrer (pour the hommes, on emploie of préférence huna); planter, semer the grosses semences	Enterrer (pour les hommes, on emploie de préférence huna); planter, semer les grosses semences
MP.TAO	Tao	A spear used in war; a stick carried on the shoulder, with a bundle on each end	A spear used in war; a stick carried on the shoulder, with a bundle on each end
OC.TAQO.2A	Taau/mi	Un poids, lest; appuyer on, peser on, lesterPhonologically Irregular	Un poids, lest; appuyer sur, peser sur, lesterPhonologically Irregular
NP.TAQO.2B	Tao/mi	Heavy pole laid on outside of roof thatch during high winds	(Hdy)
CE.TAOGA	Taoʔa	Objet, well, propriété, richesse; riche; cadeau	Objet, bien, propriété, richesse; riche; cadeau
EP.TAQOKETE.B	Taoʔete	Beau-frère, belle-soeur, or to the sens strict: Frère of the femme, soeur of the mari	Beau-frère, belle-soeur, ou au sens strict: Frère de la femme, soeur du mari
PN.TAQO-KUPU	Tauupu	The loins	(Dvs)
PN.TAPA.1A	Tapa	Fibres d'écorce entrecroisées, agglutinées et martelées, donnant une sorte of papier souple et résistant qui sert d'étoffe. Étoffe indigène (Jsn) .	Fibres d'écorce entrecroisées, agglutinées et martelées, donnant une sorte de papier souple et résistant qui sert d'étoffe. Étoffe indigène (Jsn) .
PN.TAPA.4	Tapa (leeward is.), topa (windward is.)	Announce, proclaim	(???)
PN.TAPA.4	Topa	Give un nom. To name a person or a thing (Dvs).Phonologically Irregular	Donner un nom. To name a person or a thing (Dvs).Phonologically Irregular
EP.TAPAIRU	Tapairu	A young woman that lives delicately; a young woman that is an attendant on a chief woman	A young woman that lives delicately; a young woman that is an attendant on a chief woman
OC.TAPAKAU	Tapâu	A platted piece of cocoanut leaves used by the priests to direct their prayers, like the rosary of the Roman Catholics	(Dvs)
MP.TAPA-SI	Tapahi	Couteau en wood or en pierre qui sert to fendre the fruits to pain; fendre en deux, cut en morceaux; abattre un tree	Couteau en bois ou en pierre qui sert à fendre les fruits à pain; fendre en deux, couper en morceaux; abattre un arbre
TA.TAPE.1	Tape	A fragment, as of cloth; a piece less than a fathom in measuring	A fragment, as of cloth; a piece less than a fathom in measuring
CE.TAA-PEE	Kaapee	Faire mûrir, faire fermenter (the sauces fermentées)	Faire mûrir, faire fermenter (les sauces fermentées)
CE.TAA-PEKA	Taapeʔa	Agripper, tenir, retenir, maintenir; détenir, arrêter	Agripper, tenir, retenir, maintenir; détenir, arrêter
CE.TAA-PEKA	Tapea	A ring, buckle, any band or tying; to tie or bind, to keep, detain	(Dvs)
CE.TAA-PIRI	Tapiri	Colle; coller, joindre, serrer, se rapprocher	(Lmt)
TA.TAPI-TAPI	Tapitapi	Etre perplexe, be embarrassé; s'inquiéter	Etre perplexe, être embarrassé; s'inquiéter
TA.TA-POKI	Tapoi	To cover, hide, conceal; the cover of anything	(Dvs)
TA.TA-POKI	Taapoʔi	Couvercle; couvrir	(Lmt)
OC.TAPU	Tapu	A restriction; the word is obsolete in Tahiti, though much used in some islands; sacred, devoted, but this sense is nearly obsolete in Tahitian, although retained in other dialects...	(Dvs)
CE.TAPU-AFI	Tapuahi	A place where food is usually cooked	(Dvs)
CE.TAPUTAPU-ATEA	Taputapuatea	"A marae on Ra`iatea. Nom d'un ""marae"" célebre of Opoa. Il était considéré like international"	"A marae on Ra`iatea. Nom d'un ""marae"" célebre de Opoa. Il était considéré comme international"
PN.TAPU-WAQE	Tapuae	A footstep	(Dvs)
NP.TASI.1	Tahi	Un; autre	Un; autre
PN.TATAA	Tataa	Écope; écoper	Écope; écoper
PN.TATAU.1	Tatau	The marks or points on the human skin; to mark or point on the skin	The marks or points on the human skin; to mark or point on the skin
